//|================================================================|
//| Zythe CashShop Editor                                          |
//| Credit: Zyth3/louis                          [skype:tec-facil] |
//|================================================================|
//ID	Number	Value	Item	Level	Skill	Luck	Option	ExOpt	AncOp	JOH	Oexe	Socket1	Socket2	Socket3	Socket4	Socket5	Qtd	Duration	Comment
3410	3410	1300	4116	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Thunder Hawk Armor (1 UN)
3420	3420	1300	4117	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Great Dragon Armor (1 UN)
3430	3430	1300	4118	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Soul Armor (1 UN)
3440	3440	1300	4119	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Hurricane Armor (1 UN)
3450	3450	1300	4120	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Red Sprit Armor (1 UN)
3460	3460	1300	4121	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Light Plate Armor (1 UN)
3470	3470	1300	4122	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Adamantine Armor (1 UN)
3480	3480	1300	4123	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Steel Armor (1 UN)
3490	3490	1300	4124	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Master Armor (1 UN)
3500	3500	1800	4125	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dragon Knight Armor (1 UN)
3510	3510	1800	4126	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Venom Mist Armor (1 UN)
3520	3520	1800	4127	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sylphid Ray Armor (1 UN)
3530	3530	1800	4128	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Volcano Armor (1 UN)
3540	3540	1800	4129	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sunlight Armor (1 UN)
3550	3550	1800	4130	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Ashcrow Armor (1 UN)
3560	3560	1800	4131	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Eclipse Armor (1 UN)
3570	3570	1800	4132	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Iris Armor (1 UN)
3580	3580	1800	4133	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Valiant Armor (1 UN)
3590	3590	1800	4134	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Glorious Armor (1 UN)
3600	3600	5000	4141	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Titan  Armor (1 UN)
3610	3610	5000	4142	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Brave Armor (1 UN)
3620	3620	5000	4143	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Phantom  Armor (1 UN)
3630	3630	5000	4144	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Destroy Armor (1 UN)
3640	3640	5000	4145	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Seraphim Armor (1 UN)
3650	3650	5000	4146	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Divine Armor (1 UN)
3660	3660	5000	4147	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Royal Armor (1 UN)
3670	3670	5000	4148	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Hades Armor (1 UN)
3680	3680	1000	4608	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bronze Pants (1 UN)
3690	3690	1000	4609	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dragon Pants (1 UN)
3700	3700	1000	4610	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Pad Pants (1 UN)
3710	3710	1000	4611	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Legendary Pants (1 UN)
3720	3720	1000	4612	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bone Pants (1 UN)
3730	3730	1000	4613	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Leather Pants (1 UN)
3740	3740	1000	4614	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Scale Pants (1 UN)
3750	3750	1000	4615	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sphinx Pants (1 UN)
3760	3760	1000	4616	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Brass Pants (1 UN)
3770	3770	1200	4617	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Plate Pants (1 UN)
3780	3780	1200	4618	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Vine Pants (1 UN)
3790	3790	1200	4619	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Silk Pants (1 UN)
3800	3800	1200	4620	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Wind Pants (1 UN)
3810	3810	1200	4621	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Spirit Pants (1 UN)
3820	3820	1200	4622	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Guardian Pants (1 UN)
3830	3830	1200	4623	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Storm Crow Pants (1 UN)
3840	3840	1200	4624	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Black Dragon Pants (1 UN)
3850	3850	1200	4625	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Phoenix Pants (1 UN)
3860	3860	1300	4626	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Grand Soul Pants (1 UN)
3870	3870	1300	4627	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Holy Spirit Pants (1 UN)
3880	3880	1300	4628	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Thunder Hawk Pants (1 UN)
3890	3890	1300	4629	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Great Dragon Pants (1 UN)
3900	3900	1300	4630	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Soul Pants (1 UN)
3910	3910	1300	4631	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Hurricane Pants (1 UN)
3920	3920	1300	4632	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Red Spirit Pants (1 UN)
3930	3930	1300	4633	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Light Plate Pants (1 UN)
3940	3940	1300	4634	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Adamantine Pants (1 UN)
3950	3950	1300	4635	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Steel Pants (1 UN)
3960	3960	1300	4636	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Master Pants (1 UN)
3970	3970	1800	4637	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dragon Knight Pants (1 UN)
3980	3980	1800	4638	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Venom Mist Pants (1 UN)
3990	3990	1800	4639	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sylphid Ray Pants (1 UN)
4000	4000	1800	4640	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Volcano Pants (1 UN)
4010	4010	1800	4641	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sunlight Pants (1 UN)
4020	4020	1800	4642	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Ashcrow Pants (1 UN)
4030	4030	1800	4643	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Eclipse Pants (1 UN)
4040	4040	1800	4644	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Iris Pants (1 UN)
4050	4050	1800	4645	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Valiant Pants (1 UN)
4060	4060	1800	4646	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Glorious Pants (1 UN)
4070	4070	5000	4653	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Titan  Pants (1 UN)
4080	4080	5000	4654	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Brave Pants (1 UN)
4090	4090	5000	4655	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Phantom  Pants (1 UN)
4100	4100	5000	4656	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Destroy Pants (1 UN)
4110	4110	5000	4657	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Seraphim Pants (1 UN)
4120	4120	5000	4658	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Divine Pants (1 UN)
4130	4130	5000	4659	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Royal Pants (1 UN)
4140	4140	5000	4660	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Hades Pants (1 UN)
4150	4150	1000	5120	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bronze Gloves (1 UN)
4160	4160	1000	5121	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dragon Gloves (1 UN)
4170	4170	1000	5122	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Pad Gloves (1 UN)
4180	4180	1000	5123	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Legendary Gloves (1 UN)
4190	4190	1000	5124	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bone Gloves (1 UN)
4200	4200	1000	5125	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Leather Gloves (1 UN)
4210	4210	1000	5126	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Scale Gloves (1 UN)
4220	4220	1000	5127	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sphinx Gloves (1 UN)
4230	4230	1000	5128	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Brass Gloves (1 UN)
4240	4240	1200	5129	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Plate Gloves (1 UN)
4250	4250	1200	5130	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Vine Gloves (1 UN)
4260	4260	1200	5131	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Silk Gloves (1 UN)
4270	4270	1200	5132	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Wind Gloves (1 UN)
4280	4280	1200	5133	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Spirit Gloves (1 UN)
4290	4290	1200	5134	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Guardian Gloves (1 UN)
4300	4300	1200	5135	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Storm Crow Gloves (1 UN)
4310	4310	1200	5136	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Black Dragon Gloves (1 UN)
4320	4320	1200	5137	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Phoenix Gloves (1 UN)
4330	4330	1300	5138	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Grand Soul Gloves (1 UN)
4340	4340	1300	5139	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Holy Spirit Gloves (1 UN)
4350	4350	1300	5140	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Thunder Hawk Gloves (1 UN)
4360	4360	1300	5141	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Great Dragon Gloves (1 UN)
4370	4370	1300	5142	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Soul Gloves (1 UN)
4380	4380	1300	5143	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Hurricane Gloves (1 UN)
4390	4390	1300	5144	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Red Spirit Gloves (1 UN)
4400	4400	1300	5145	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Light Plate Gloves (1 UN)
4410	4410	1300	5146	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Adamantine Gloves (1 UN)
4420	4420	1300	5147	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Steel Gloves (1 UN)
4430	4430	1300	5148	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Master Gloves (1 UN)
4440	4440	1800	5149	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dragon Knight Gloves (1 UN)
4450	4450	1800	5150	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Venom Mist Gloves (1 UN)
4460	4460	1800	5151	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sylphid Ray Gloves (1 UN)
4470	4470	1800	5152	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Volcano Gloves (1 UN)
4480	4480	1800	5153	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sunlight Gloves (1 UN)
4490	4490	1800	5154	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Ashcrow Gloves (1 UN)
4500	4500	1800	5155	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Eclipse Gloves (1 UN)
4510	4510	1800	5156	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Iris Gloves (1 UN)
4520	4520	1800	5157	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Valiant Gloves (1 UN)
4530	4530	1800	5158	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Glorious Gloves (1 UN)
4540	4540	5000	5165	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Titan  Gloves (1 UN)
4550	4550	5000	5166	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Brave Gloves (1 UN)
4560	4560	600	5167	13	0	1	7	63	0	0	0	255	255	255	255	255	0	0	// Phantom  Gloves (1 UN)
4570	4570	5000	5168	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Destroy Gloves (1 UN)
4580	4580	5000	5169	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Seraphim Gloves (1 UN)
4590	4590	5000	5170	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Divine Gloves (1 UN)
4600	4600	5000	5171	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Royal Gloves (1 UN)
4610	4610	5000	5172	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Hades Gloves (1 UN)
4620	4620	1000	5632	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bronze Boots (1 UN)
4630	4630	1000	5633	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dragon Boots (1 UN)
4640	4640	1000	5634	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Pad Boots (1 UN)
4650	4650	1000	5635	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Legendary Boots (1 UN)
4660	4660	1000	5636	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Bone Boots (1 UN)
4670	4670	1000	5637	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Leather Boots (1 UN)
4680	4680	1000	5638	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Scale Boots (1 UN)
4690	4690	1000	5639	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sphinx Boots (1 UN)
4700	4700	1000	5640	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Brass Boots (1 UN)
4710	4710	1200	5641	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Plate Boots (1 UN)
4720	4720	1200	5642	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Vine Boots (1 UN)
4730	4730	1200	5643	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Silk Boots (1 UN)
4740	4740	1200	5644	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Wind Boots (1 UN)
4750	4750	1200	5645	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Spirit Boots (1 UN)
4760	4760	1200	5646	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Guardian Boots (1 UN)
4770	4770	1200	5647	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Storm Crow Boots (1 UN)
4780	4780	1200	5648	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Black Dragon Boots (1 UN)
4790	4790	1200	5649	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Phoenix Boots (1 UN)
4800	4800	1300	5650	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Grand Soul Boots (1 UN)
4810	4810	1300	5651	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Holy Spirit Boots (1 UN)
4820	4820	1300	5652	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Thunder Hawk Boots (1 UN)
4830	4830	1300	5653	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Great Dragon Boots (1 UN)
4840	4840	1300	5654	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Soul Boots (1 UN)
4850	4850	15000	3592	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Brass Helm (1 UN)
4860	4860	1300	5656	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Red Spirit Boots (1 UN)
4870	4870	1300	5657	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Light Plate Boots (1 UN)
4880	4880	1300	5658	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Adamantine Boots (1 UN)
4890	4890	1300	5659	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Steel Boots (1 UN)
4900	4900	1300	5660	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dark Master Boots (1 UN)
4910	4910	1800	5661	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Dragon Knight Boots (1 UN)
4920	4920	1800	5662	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Venom Mist Boots (1 UN)
4930	4930	1800	5663	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sylphid Ray Boots (1 UN)
4940	4940	1800	5664	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Volcano Boots (1 UN)
4950	4950	1800	5665	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Sunlight Boots (1 UN)
4960	4960	1800	5666	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Ashcrow Boots (1 UN)
4970	4970	1800	5667	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Eclipse Boots (1 UN)
4980	4980	1800	5668	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Iris Boots (1 UN)
4990	4990	1800	5669	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Valiant Boots (1 UN)
5000	5000	1800	5670	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Glorious Boots (1 UN)
5010	5010	5000	5677	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Titan Boots (1 UN)
5020	5020	5000	5678	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Brave Boots (1 UN)
5030	5030	5000	5679	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Phantom Boots (1 UN)
5040	5040	5000	5680	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Destroy Boots (1 UN)
5050	5050	5000	5681	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Seraphim Boots (1 UN)
5060	5060	5000	5682	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Divine Boots (1 UN)
5070	5070	5000	5683	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Royal Boots (1 UN)
5080	5080	5000	5684	13	0	1	0	63	0	0	0	255	255	255	255	255	0	0	// Hades Boots (1 UN)
5090	5090	15000	3593	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Plate Helm (1 UN)
5100	5100	15000	3593	13	1	1	7	63	10	0	0	255	255	255	255	255	0	0	// Plate Helm (1 UN)
5110	5110	15000	3594	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Vine Helm (1 UN)
5120	5120	15000	3594	13	1	1	7	63	10	0	0	255	255	255	255	255	0	0	// Vine Helm (1 UN)
5130	5130	15000	3595	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Silk Helm (1 UN)
5140	5140	15000	3596	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Wind Helm (1 UN)
5150	5150	15000	3610	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Adamantine Mask (1 UN)
5160	5160	30000	3619	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Eclipse Helm (1 UN)
5170	5170	30000	3620	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Iris Helm (1 UN)
5180	5180	15000	4096	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Bronze Armor (1 UN)
5190	5190	15000	4097	13	1	1	7	63	10	0	0	255	255	255	255	255	0	0	// Dragon Armor (1 UN)
5200	5200	15000	4098	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Pad Armor (1 UN)
5210	5210	15000	4099	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Legendary Armor (1 UN)
5220	5220	15000	4099	13	1	1	7	63	10	0	0	255	255	255	255	255	0	0	// Legendary Armor (1 UN)
5230	5230	15000	3598	13	1	1	7	63	10	0	0	255	255	255	255	255	0	0	// Guardian Helm (1 UN)
5240	5240	15000	4100	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Bone Armor (1 UN)
5250	5250	15000	4100	13	1	1	7	63	10	0	0	255	255	255	255	255	0	0	// Bone Armor (1 UN)
5260	5260	15000	4101	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Leather Armor (1 UN)
5270	5270	15000	4102	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Scale Armor (1 UN)
5280	5280	15000	4102	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Scale Armor (1 UN)
5290	5290	15000	4103	13	1	1	7	63	5	0	0	255	255	255	255	255	0	0	// Sphinx Armor (1 UN)
5300	5300	15000	4103	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Sphinx Armor (1 UN)
5310	5310	15000	4104	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Brass Armor (1 UN)
5320	5320	15000	4105	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Plate Armor (1 UN)
5330	5330	15000	4105	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Plate Armor (1 UN)
5340	5340	15000	4106	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Vine Armor (1 UN)
5350	5350	15000	4107	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Silk Armor (1 UN)
5360	5360	15000	4108	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Wind Armor (1 UN)
5370	5370	15000	4109	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Spirit Armor (1 UN)
5380	5380	15000	4110	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Guardian Armor (1 UN)
5390	5390	15000	4110	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Guardian Armor (1 UN)
5400	5400	15000	4111	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Storm Crow Armor (1 UN)
5410	5410	15000	4111	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Storm Crow Armor (1 UN)
5420	5420	15000	4122	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Adamantine Armor (1 UN)
5430	5430	30000	4134	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Glorious Armor (1 UN)
5440	5440	30000	4133	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Valiant Armor (1 UN)
5450	5450	30000	4113	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Dark Phoenix Armor (1 UN)
5460	5460	30000	4117	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Great Dragon Armor (1 UN)
5470	5470	30000	4131	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Eclipse Armor (1 UN)
5480	5480	30000	4132	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Iris Armor (1 UN)
5490	5490	15000	4608	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Bronze Pants (1 UN)
5500	5500	15000	4608	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Bronze Pants (1 UN)
5510	5510	15000	4609	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Dragon Pants (1 UN)
5520	5520	15000	4610	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Pad Pants (1 UN)
5530	5530	15000	4610	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Pad Pants (1 UN)
5540	5540	15000	4611	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Legendary Pants (1 UN)
5550	5550	15000	4612	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Bone Pants (1 UN)
5560	5560	15000	4613	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Leather Pants (1 UN)
5570	5570	15000	4613	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Leather Pants (1 UN)
5580	5580	15000	4614	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Scale Pants (1 UN)
5590	5590	15000	4614	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Scale Pants (1 UN)
5600	5600	15000	4615	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Sphinx Pants (1 UN)
5610	5610	15000	4615	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Sphinx Pants (1 UN)
5620	5620	15000	4616	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Brass Pants (1 UN)
5630	5630	15000	4616	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Brass Pants (1 UN)
5640	5640	15000	4617	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Plate Pants (1 UN)
5650	5650	15000	4617	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Plate Pants (1 UN)
5660	5660	15000	4618	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Vine Pants (1 UN)
5670	5670	15000	4618	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Vine Pants (1 UN)
5680	5680	15000	4619	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Silk Pants (1 UN)
5690	5690	15000	4619	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Silk Pants (1 UN)
5700	5700	15000	4620	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Wind Pants (1 UN)
5710	5710	15000	4620	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Wind Pants (1 UN)
5720	5720	15000	4621	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Spirit Pants (1 UN)
5730	5730	15000	4621	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Spirit Pants (1 UN)
5740	5740	15000	4622	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Guardian Pants (1 UN)
5750	5750	15000	4623	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Storm Crow Pants (1 UN)
5760	5760	15000	4623	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Storm Crow Pants (1 UN)
5770	5770	15000	4634	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Adamantine Pants (1 UN)
5780	5780	15000	4634	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Adamantine Pants (1 UN)
5790	5790	30000	4645	13	1	1	0	63	10	0	0	255	255	255	255	255	0	0	// Valiant Pants (1 UN)
5800	5800	30000	4624	13	1	1	0	63	5	0	0	255	255	255	255	255	0	0	// Black Dragon Pants (1 UN)
